event_id,timestamp_start,timestamp_end,event_type,road_id,location_description,severity,duration_minutes,affected_lanes,response_team_dispatched,response_time_min,casualties,description,cause,weather_condition,road_name,road_type,length_km,lanes,speed_limit_kmh,capacity_vehicles_per_hour,has_bus_lane,has_bike_lane,surface_condition,last_maintenance_date,latitude_start,longitude_start,latitude_end,longitude_end,district,toll_rate_rp,avg_daily_traffic
EVT-00685,2024-01-20 12:11:00,2024-01-20 17:20:00,Konvoi,RD-0062,Jl. Asia Afrika - Gelora Bung Karno,Minor,309,1,0,0,0,Kecelakaan tunggal,Festival jalanan,Hujan Sedang,Jl. Segment 62,Jalan Arteri,2.6,6,60,7344,0,0,Cukup,2024-01-24,-6.199883,106.73594,-6.214523,106.718587,Cibubur,0,14044
EVT-00686,2024-01-16 14:34:00,2024-01-16 15:09:00,Konvoi,RD-0080,Jl. Raya Bogor - Cibubur,Major,35,1,1,10,0,Drainase tersumbat,Konvoi kendaraan resmi,Cerah,Jl. Segment 80,Jalan Kolektor,1.6,2,50,2590,0,1,Baik,2023-09-21,-6.213804,106.91458,-6.211222,106.928164,Mangga Dua,0,4020
EVT-00687,2024-01-31 21:50:00,2024-02-01 00:52:00,Pohon Tumbang,RD-0077,Jl. Proklamasi - Menteng,Moderate,182,4,0,0,0,Kendaraan mogok di jalan,Bahan berbahaya tumpah,Berawan,Jl. Segment 77,Jalan Tol,24.1,4,100,6252,0,0,Baik,2023-07-30,-6.257631,106.942792,-6.257197,106.929462,Sudirman,15000,7523
EVT-00688,2024-01-04 02:40:00,2024-01-04 05:39:00,Kendaraan Mogok,RD-0145,Jl. Diponegoro - Cikini,Critical,179,4,1,22,0,Pemasangan marka jalan,Konvoi kendaraan resmi,Berawan,Jl. Segment 145,Jalan Kolektor,5.0,2,50,1696,0,0,Baik,2022-04-25,-6.115097,106.977685,-6.122293,106.974422,Cakung,0,1791
EVT-00689,2024-03-26 18:24:00,2024-03-26 19:33:00,Kemacetan Parah,RD-0004,Jl. Satrio - Mega Kuningan,Moderate,69,1,1,34,0,Kendaraan terguling,Insiden struktur jalan,Cerah,Jl. Segment 4,Jalan Kolektor,1.8,4,60,4160,0,1,Rusak Berat,2022-05-17,-6.112216,106.954036,-6.122268,106.958261,Mangga Dua,0,6145
EVT-00690,2024-02-02 15:11:00,2024-02-02 18:02:00,Kemacetan Parah,RD-0135,Jl. Diponegoro - Cikini,Critical,171,2,1,32,0,Kendaraan mogok di jalan,Proyek perbaikan jalan,Hujan Sedang,Jl. Segment 135,Jalan Tol,14.8,8,80,12128,1,0,Baik,2022-06-14,-6.233788,106.838651,-6.229607,106.824592,Senayan,25000,15745
EVT-00691,2024-02-12 14:54:00,2024-02-13 00:47:00,Banjir,RD-0145,Jl. Raya Bogor - Cibubur,Major,593,2,1,24,0,Insiden struktur jalan,Jalan rusak,Hujan Sedang,Jl. Segment 145,Jalan Kolektor,5.0,2,50,1696,0,0,Baik,2022-04-25,-6.115097,106.977685,-6.122293,106.974422,Cakung,0,1791
EVT-00692,2024-01-14 20:00:00,2024-01-15 18:11:00,Perbaikan Jalan,RD-0006,Jl. Diponegoro - Cikini,Moderate,1331,1,0,0,0,Jalan rusak,Festival jalanan,Cerah,Jl. Segment 6,Jalan Lingkungan,1.4,1,40,404,0,1,Rusak Ringan,2022-07-22,-6.210781,106.96127,-6.224882,106.955449,Senayan,0,474
EVT-00693,2024-03-12 16:44:00,2024-03-12 19:22:00,Banjir,RD-0061,Jl. Jend. Gatot Subroto - Slipi,Moderate,158,3,1,33,0,Insiden struktur jalan,Kecelakaan tabrakan belakang,Hujan Ringan,Jl. Segment 61,Jalan Lokal,1.0,1,40,748,0,1,Cukup,2022-05-25,-6.119442,106.741716,-6.099976,106.730684,Kuningan,0,784
EVT-00694,2024-02-22 15:58:00,2024-02-22 18:04:00,Kendaraan Mogok,RD-0021,Jl. HR Rasuna Said - Casablanca,Major,126,3,1,19,2,Pemasangan marka jalan,Insiden struktur jalan,Cerah,Jl. Segment 21,Jalan Kolektor,4.8,2,50,2806,0,0,Baik,2023-10-21,-6.284543,106.774239,-6.29749,106.775623,Cibubur,0,3393
EVT-00695,2024-03-05 06:43:00,2024-03-05 12:02:00,Kemacetan Parah,RD-0163,Jl. Raden Saleh - Salemba,Moderate,319,3,0,0,0,Kecelakaan tabrakan belakang,Insiden struktur jalan,Hujan Ringan,Jl. Segment 163,Jalan Tol,22.5,8,80,14024,1,0,Baik,2023-09-27,-6.209716,106.916137,-6.212229,106.924938,Mangga Dua,15000,19069
EVT-00696,2024-02-08 07:48:00,2024-02-08 16:05:00,Acara Khusus,RD-0049,Jl. Pemuda - Senen,Major,497,2,1,8,0,Kendaraan mogok di jalan,Perbaikan saluran air,Cerah,Jl. Segment 49,Jalan Arteri,9.4,6,50,8484,1,1,Cukup,2022-09-02,-6.104959,106.888168,-6.099909,106.876058,PIK,0,5462
EVT-00697,2024-02-11 16:44:00,2024-02-11 21:35:00,Kemacetan Parah,RD-0145,Jl. Thamrin - Monas,Major,291,4,1,38,0,Proyek perbaikan jalan,Jalan rusak,Berawan,Jl. Segment 145,Jalan Kolektor,5.0,2,50,1696,0,0,Baik,2022-04-25,-6.115097,106.977685,-6.122293,106.974422,Cakung,0,1791
EVT-00698,2024-02-09 17:38:00,2024-02-09 21:54:00,Kemacetan Parah,RD-0005,Jl. Diponegoro - Cikini,Moderate,256,3,1,42,0,Kecelakaan beruntun,Kecelakaan tabrakan belakang,Hujan Sedang,Jl. Segment 5,Jalan Tol,22.7,4,80,6600,1,0,Baik,2024-02-16,-6.34976,106.861835,-6.341074,106.856648,Sudirman,7000,8023
EVT-00699,2024-01-07 14:39:00,2024-01-07 19:57:00,Protes/Unjuk Rasa,RD-0072,Jl. Jend. Gatot Subroto - Slipi,Moderate,318,1,1,45,0,Insiden struktur jalan,Perbaikan saluran air,Hujan Lebat,Jl. Segment 72,Jalan Arteri,7.4,4,80,6364,0,1,Baik,2023-11-07,-6.274204,106.980918,-6.289211,106.971776,Menteng,0,10915
EVT-00700,2024-03-19 23:05:00,2024-03-20 08:08:00,Acara Khusus,RD-0105,Jl. Rasuna Said - Setiabudi,Moderate,543,3,1,40,0,Jalan rusak,Curah hujan tinggi,Cerah,Jl. Segment 105,Jalan Lokal,0.3,1,30,751,0,0,Baik,2022-10-26,-6.327645,106.88088,-6.341975,106.900127,Menteng,0,1009
EVT-00701,2024-03-19 06:58:00,2024-03-19 15:01:00,Banjir,RD-0044,Jl. Gajah Mada - Mangga Dua,Moderate,483,4,1,22,0,Kecelakaan tunggal,Kendaraan terguling,Hujan Sedang,Jl. Segment 44,Jalan Kolektor,2.4,4,50,5176,0,0,Baik,2023-12-23,-6.229034,106.831505,-6.209939,106.835268,Blok M,0,7289
EVT-00702,2024-03-08 16:54:00,2024-03-08 22:21:00,Konvoi,RD-0182,Jl. Hayam Wuruk - Harmoni,Major,327,4,1,31,0,Perbaikan saluran air,Kendaraan mogok di jalan,Hujan Ringan,Jl. Segment 182,Jalan Lingkungan,1.7,1,20,681,0,1,Rusak Berat,2024-01-31,-6.104177,106.76465,-6.103834,106.773412,PIK,0,1203
EVT-00703,2024-03-06 02:45:00,2024-03-06 03:20:00,Jalan Ditutup,RD-0119,Jl. Hayam Wuruk - Harmoni,Moderate,35,2,1,40,0,Pemasangan marka jalan,Curah hujan tinggi,Hujan Lebat,Jl. Segment 119,Jalan Lokal,2.2,1,20,501,0,0,Baik,2022-05-24,-6.239041,106.856741,-6.23423,106.850633,Grogol,0,823
EVT-00704,2024-03-24 20:49:00,2024-03-27 17:09:00,Perbaikan Jalan,RD-0190,Jl. Casablanca - Kampung Melayu,Minor,4100,1,1,26,0,Kecelakaan tunggal,Perbaikan saluran air,Cerah,Jl. Segment 190,Jalan Lingkungan,2.6,2,40,820,0,1,Rusak Berat,2023-08-01,-6.317618,106.899834,-6.308081,106.910626,PIK,0,842
EVT-00705,2024-03-26 12:14:00,2024-03-28 00:54:00,Perbaikan Jalan,RD-0177,Jl. Jend. Gatot Subroto - Slipi,Minor,2200,2,1,25,0,Bahan berbahaya tumpah,Kecelakaan tabrakan belakang,Berawan,Jl. Segment 177,Jalan Tol,13.4,4,100,7416,0,0,Baik,2022-12-18,-6.237757,106.778588,-6.234987,106.772325,Sunter,15000,5570
EVT-00706,2024-03-28 06:27:00,2024-03-28 11:17:00,Kemacetan Parah,RD-0171,Jl. Proklamasi - Menteng,Major,290,4,1,38,0,Proyek perbaikan jalan,Jalan rusak,Hujan Ringan,Jl. Segment 171,Jalan Lokal,1.0,2,40,1302,0,0,Baik,2023-07-07,-6.159676,106.925389,-6.169217,106.942012,Kuningan,0,1554
EVT-00707,2024-01-30 17:20:00,2024-01-30 18:01:00,Konvoi,RD-0186,Jl. HR Rasuna Said - Casablanca,Minor,41,2,0,0,0,Bahan berbahaya tumpah,Kecelakaan tunggal,Hujan Lebat,Jl. Segment 186,Jalan Lokal,2.6,1,30,789,0,1,Cukup,2023-09-26,-6.206924,106.99838,-6.219062,106.981287,Kemang,0,767
EVT-00708,2024-02-15 00:31:00,2024-02-15 03:19:00,Acara Khusus,RD-0187,Jl. Casablanca - Kampung Melayu,Moderate,168,4,1,39,0,Kecelakaan beruntun,Festival jalanan,Hujan Ringan,Jl. Segment 187,Jalan Tol,20.8,4,100,6916,0,0,Baik,2022-11-15,-6.328391,106.838454,-6.346273,106.828599,Mangga Dua,5000,8821
EVT-00709,2024-02-26 08:43:00,2024-02-27 02:47:00,Perbaikan Jalan,RD-0169,Jl. Asia Afrika - Gelora Bung Karno,Moderate,1084,2,1,45,0,Bahan berbahaya tumpah,Kendaraan terguling,Berawan,Jl. Segment 169,Jalan Lingkungan,1.6,2,40,1176,0,1,Cukup,2022-04-29,-6.164967,106.861978,-6.164988,106.85901,Cibubur,0,1548
EVT-00710,2024-02-28 11:38:00,2024-02-28 12:16:00,Kendaraan Mogok,RD-0011,Jl. Thamrin - Monas,Moderate,38,3,0,0,0,Perbaikan saluran air,Drainase tersumbat,Hujan Sedang,Jl. Segment 11,Jalan Lokal,2.6,1,20,566,0,0,Baik,2022-08-10,-6.229897,106.715647,-6.215547,106.710705,Menteng,0,594
EVT-00711,2024-03-04 04:29:00,2024-03-04 09:33:00,Acara Khusus,RD-0012,Jl. Sudirman - Bundaran HI,Major,304,4,1,17,0,Proyek perbaikan jalan,Konvoi kendaraan resmi,Hujan Sedang,Jl. Segment 12,Jalan Tol,14.0,8,100,13600,1,0,Cukup,2022-10-26,-6.269852,106.777147,-6.275032,106.762697,Pluit,5000,9918
EVT-00712,2024-01-19 15:58:00,2024-01-19 19:23:00,Kemacetan Parah,RD-0059,Jl. MT Haryono - Cawang,Minor,205,2,0,0,0,Curah hujan tinggi,Festival jalanan,Cerah,Jl. Segment 59,Jalan Tol,9.4,4,80,7372,0,0,Cukup,2022-04-08,-6.113926,106.836515,-6.109108,106.845549,Kelapa Gading,7000,5203
EVT-00713,2024-01-22 05:53:00,2024-01-22 08:38:00,Kendaraan Mogok,RD-0161,Jl. Gajah Mada - Mangga Dua,Major,165,2,1,11,0,Festival jalanan,Curah hujan tinggi,Cerah,Jl. Segment 161,Jalan Lingkungan,1.1,1,40,471,0,1,Cukup,2024-01-22,-6.178676,106.759649,-6.179708,106.769362,Mangga Dua,0,499
EVT-00714,2024-01-31 16:09:00,2024-01-31 17:52:00,Kemacetan Parah,RD-0102,Jl. Jend. Gatot Subroto - Slipi,Major,103,2,1,9,0,Pemasangan marka jalan,Bahan berbahaya tumpah,Hujan Lebat,Jl. Segment 102,Jalan Lingkungan,1.0,2,40,984,0,0,Baik,2022-11-25,-6.148128,106.978344,-6.143584,106.984453,Depok,0,1357
EVT-00715,2024-02-05 04:26:00,2024-02-05 09:36:00,Jalan Ditutup,RD-0105,Jl. Pemuda - Senen,Minor,310,3,1,16,0,Pemasangan marka jalan,Kendaraan mogok di jalan,Hujan Ringan,Jl. Segment 105,Jalan Lokal,0.3,1,30,751,0,0,Baik,2022-10-26,-6.327645,106.88088,-6.341975,106.900127,Menteng,0,1009
EVT-00716,2024-01-10 23:27:00,2024-01-12 22:05:00,Perbaikan Jalan,RD-0109,Jl. Casablanca - Kampung Melayu,Moderate,2798,4,0,0,0,Insiden struktur jalan,Kecelakaan tunggal,Hujan Sedang,Jl. Segment 109,Jalan Kolektor,2.0,2,50,1616,0,0,Baik,2023-07-17,-6.273665,106.951304,-6.265464,106.966282,PIK,0,1694
EVT-00717,2024-03-18 23:06:00,2024-03-19 01:49:00,Konvoi,RD-0137,Jl. Proklamasi - Menteng,Minor,163,4,1,19,0,Kecelakaan tunggal,Proyek perbaikan jalan,Cerah,Jl. Segment 137,Jalan Lingkungan,2.1,1,40,444,0,0,Baik,2023-09-14,-6.240589,106.743749,-6.227502,106.751237,Bekasi,0,532
EVT-00718,2024-03-05 21:07:00,2024-03-07 12:20:00,Perbaikan Jalan,RD-0025,Jl. Proklamasi - Menteng,Moderate,2353,3,0,0,0,Kendaraan terguling,Bahan berbahaya tumpah,Hujan Ringan,Jl. Segment 25,Jalan Kolektor,2.0,4,50,5560,0,1,Baik,2023-08-15,-6.213941,106.917911,-6.201336,106.898524,Tangerang,0,5357
EVT-00719,2024-03-22 10:40:00,2024-03-24 21:29:00,Perbaikan Jalan,RD-0161,Jl. Thamrin - Monas,Minor,3529,2,1,19,0,Kecelakaan tunggal,Kecelakaan beruntun,Hujan Ringan,Jl. Segment 161,Jalan Lingkungan,1.1,1,40,471,0,1,Cukup,2024-01-22,-6.178676,106.759649,-6.179708,106.769362,Mangga Dua,0,499
EVT-00720,2024-02-03 23:01:00,2024-02-04 01:25:00,Jalan Ditutup,RD-0111,Jl. Raden Saleh - Salemba,Moderate,144,3,1,32,0,Curah hujan tinggi,Curah hujan tinggi,Cerah,Jl. Segment 111,Jalan Lokal,0.3,1,40,673,0,1,Baik,2022-06-21,-6.318615,106.834884,-6.300901,106.847984,Mangga Dua,0,834
EVT-00721,2024-01-18 22:36:00,2024-01-19 00:08:00,Kendaraan Mogok,RD-0170,Jl. Raden Saleh - Salemba,Major,92,2,1,7,0,Jalan rusak,Drainase tersumbat,Berawan,Jl. Segment 170,Jalan Lingkungan,1.4,1,40,782,0,1,Cukup,2022-07-09,-6.24872,106.893966,-6.260026,106.882816,Tangerang,0,1113
EVT-00722,2024-02-27 20:45:00,2024-02-28 02:09:00,Banjir,RD-0041,Jl. Asia Afrika - Gelora Bung Karno,Moderate,324,1,1,11,0,Perbaikan saluran air,Curah hujan tinggi,Hujan Sedang,Jl. Segment 41,Jalan Lingkungan,2.0,2,30,1300,0,1,Baik,2022-09-03,-6.103,106.968562,-6.08808,106.962212,Depok,0,1473
EVT-00723,2024-01-03 16:24:00,2024-01-03 23:18:00,Banjir,RD-0130,Jl. Raden Saleh - Salemba,Major,414,1,1,44,0,Kendaraan terguling,Curah hujan tinggi,Hujan Ringan,Jl. Segment 130,Jalan Kolektor,4.0,4,60,3780,0,0,Baik,2023-06-24,-6.149785,106.76061,-6.146949,106.773666,Mangga Dua,0,3886
EVT-00724,2024-02-25 04:41:00,2024-02-25 09:41:00,Protes/Unjuk Rasa,RD-0084,Jl. KS Tubun - Slipi,Moderate,300,1,1,26,0,Drainase tersumbat,Kendaraan terguling,Hujan Sedang,Jl. Segment 84,Jalan Tol,20.7,6,120,11262,1,0,Baik,2022-12-21,-6.112149,106.862129,-6.117636,106.867166,Cakung,25000,10516
EVT-00725,2024-01-26 12:47:00,2024-01-26 16:27:00,Protes/Unjuk Rasa,RD-0068,Jl. Raden Saleh - Salemba,Major,220,1,1,12,0,Kendaraan terguling,Drainase tersumbat,Hujan Lebat,Jl. Segment 68,Jalan Kolektor,3.0,2,50,2710,0,0,Rusak Ringan,2023-09-04,-6.294868,106.911435,-6.279477,106.899857,Cibubur,0,2133
EVT-00726,2024-01-13 00:12:00,2024-01-13 03:26:00,Banjir,RD-0186,Jl. Gajah Mada - Mangga Dua,Critical,194,3,1,38,0,Kecelakaan tunggal,Perbaikan saluran air,Hujan Ringan,Jl. Segment 186,Jalan Lokal,2.6,1,30,789,0,1,Cukup,2023-09-26,-6.206924,106.99838,-6.219062,106.981287,Kemang,0,767
EVT-00727,2024-03-16 16:18:00,2024-03-16 22:15:00,Protes/Unjuk Rasa,RD-0038,Jl. HR Rasuna Said - Casablanca,Moderate,357,2,1,33,0,Kecelakaan tabrakan belakang,Perbaikan saluran air,Hujan Lebat,Jl. Segment 38,Jalan Tol,13.4,4,100,6060,1,0,Cukup,2024-01-14,-6.255654,106.865781,-6.267243,106.868851,Slipi,15000,6540
EVT-00728,2024-03-28 19:42:00,2024-03-28 21:00:00,Kendaraan Mogok,RD-0030,Jl. Jend. Sudirman - Semanggi,Moderate,78,4,0,0,0,Kecelakaan beruntun,Kendaraan mogok di jalan,Cerah,Jl. Segment 30,Jalan Lokal,1.4,2,30,1164,0,1,Rusak Ringan,2022-04-06,-6.340319,106.750998,-6.352328,106.742079,Sunter,0,1111
EVT-00729,2024-01-31 12:13:00,2024-01-31 21:12:00,Banjir,RD-0072,Jl. Raden Saleh - Salemba,Critical,539,2,1,9,0,Kendaraan mogok di jalan,Bahan berbahaya tumpah,Hujan Sedang,Jl. Segment 72,Jalan Arteri,7.4,4,80,6364,0,1,Baik,2023-11-07,-6.274204,106.980918,-6.289211,106.971776,Menteng,0,10915
EVT-00730,2024-03-13 16:02:00,2024-03-13 16:40:00,Kendaraan Mogok,RD-0077,Jl. MT Haryono - Cawang,Critical,38,4,1,40,0,Insiden struktur jalan,Kendaraan mogok di jalan,Cerah,Jl. Segment 77,Jalan Tol,24.1,4,100,6252,0,0,Baik,2023-07-30,-6.257631,106.942792,-6.257197,106.929462,Sudirman,15000,7523
EVT-00731,2024-03-25 06:37:00,2024-03-25 08:55:00,Konvoi,RD-0118,Jl. HR Rasuna Said - Casablanca,Moderate,138,3,1,7,0,Pemasangan marka jalan,Kecelakaan beruntun,Hujan Sedang,Jl. Segment 118,Jalan Tol,10.9,8,100,13272,1,0,Cukup,2024-02-05,-6.177667,106.941969,-6.161197,106.953914,Menteng,10000,17227
EVT-00732,2024-03-25 13:04:00,2024-03-25 14:56:00,Protes/Unjuk Rasa,RD-0180,Jl. Raya Bogor - Cibubur,Major,112,2,1,11,0,Kendaraan mogok di jalan,Proyek perbaikan jalan,Hujan Ringan,Jl. Segment 180,Jalan Tol,9.3,6,80,10596,1,0,Cukup,2022-10-04,-6.282284,106.834397,-6.262706,106.820067,Sunter,5000,17097
EVT-00733,2024-01-15 03:51:00,2024-01-15 08:07:00,Pohon Tumbang,RD-0021,Jl. Kramat Raya - Senen,Major,256,3,1,13,0,Insiden struktur jalan,Curah hujan tinggi,Hujan Ringan,Jl. Segment 21,Jalan Kolektor,4.8,2,50,2806,0,0,Baik,2023-10-21,-6.284543,106.774239,-6.29749,106.775623,Cibubur,0,3393
EVT-00734,2024-02-18 18:30:00,2024-02-18 19:36:00,Protes/Unjuk Rasa,RD-0147,Jl. Proklamasi - Menteng,Moderate,66,4,0,0,0,Kecelakaan tabrakan belakang,Pemasangan marka jalan,Cerah,Jl. Segment 147,Jalan Tol,7.5,4,120,6460,0,0,Baik,2023-06-03,-6.199374,106.922984,-6.214109,106.908526,Kelapa Gading,5000,6156
EVT-00735,2024-03-31 15:33:00,2024-03-31 16:12:00,Kecelakaan,RD-0054,Jl. Thamrin - Monas,Major,39,1,1,34,1,Kecelakaan tabrakan belakang,Kecelakaan tabrakan belakang,Cerah,Jl. Segment 54,Jalan Lingkungan,1.6,1,40,794,0,1,Baik,2023-04-18,-6.248266,106.944855,-6.263402,106.934445,Menteng,0,1313
EVT-00736,2024-02-14 17:30:00,2024-02-15 02:52:00,Acara Khusus,RD-0117,Jl. Jend. Gatot Subroto - Slipi,Moderate,562,3,1,38,0,Jalan rusak,Konvoi kendaraan resmi,Cerah,Jl. Segment 117,Jalan Tol,7.6,8,120,13752,1,0,Rusak Ringan,2023-02-11,-6.298834,106.97801,-6.3158,106.975265,Senayan,7000,11547
EVT-00737,2024-02-22 16:35:00,2024-02-22 19:01:00,Kecelakaan,RD-0062,Jl. Thamrin - Monas,Minor,146,2,0,0,0,Perbaikan saluran air,Kecelakaan tunggal,Cerah,Jl. Segment 62,Jalan Arteri,2.6,6,60,7344,0,0,Cukup,2024-01-24,-6.199883,106.73594,-6.214523,106.718587,Cibubur,0,14044
EVT-00738,2024-03-22 05:08:00,2024-03-22 13:45:00,Acara Khusus,RD-0170,Jl. Casablanca - Kampung Melayu,Moderate,517,1,0,0,0,Festival jalanan,Insiden struktur jalan,Cerah,Jl. Segment 170,Jalan Lingkungan,1.4,1,40,782,0,1,Cukup,2022-07-09,-6.24872,106.893966,-6.260026,106.882816,Tangerang,0,1113
EVT-00739,2024-02-16 02:18:00,2024-02-16 06:06:00,Kemacetan Parah,RD-0198,Jl. HR Rasuna Said - Casablanca,Moderate,228,3,1,5,0,Drainase tersumbat,Insiden struktur jalan,Hujan Ringan,Jl. Segment 198,Jalan Lingkungan,0.9,2,20,1386,0,0,Cukup,2023-09-02,-6.342497,106.74193,-6.348195,106.730341,Blok M,0,1446
EVT-00740,2024-02-24 11:08:00,2024-02-24 12:33:00,Kecelakaan,RD-0029,Jl. Hayam Wuruk - Harmoni,Moderate,85,4,1,39,2,Perbaikan saluran air,Kecelakaan beruntun,Cerah,Jl. Segment 29,Jalan Tol,16.9,8,120,15928,0,0,Baik,2023-09-18,-6.20808,106.805432,-6.208972,106.798953,Cibubur,5000,26405
EVT-00741,2024-03-01 14:37:00,2024-03-01 16:02:00,Pohon Tumbang,RD-0126,Jl. HR Rasuna Said - Casablanca,Major,85,2,1,11,0,Kendaraan terguling,Bahan berbahaya tumpah,Hujan Lebat,Jl. Segment 126,Jalan Lingkungan,0.3,2,20,868,0,1,Baik,2022-09-15,-6.172951,106.764753,-6.153578,106.765922,Menteng,0,1031
EVT-00742,2024-02-22 23:45:00,2024-02-23 00:59:00,Jalan Ditutup,RD-0143,Jl. Jend. Gatot Subroto - Slipi,Moderate,74,4,1,44,0,Kendaraan terguling,Festival jalanan,Hujan Sedang,Jl. Segment 143,Jalan Tol,16.9,6,100,11292,1,0,Cukup,2023-02-09,-6.102091,106.754647,-6.097287,106.756416,Tangerang,25000,11268
EVT-00743,2024-01-07 23:07:00,2024-01-07 23:37:00,Kemacetan Parah,RD-0129,Jl. Gajah Mada - Mangga Dua,Moderate,30,4,0,0,0,Kecelakaan beruntun,Kecelakaan beruntun,Hujan Sedang,Jl. Segment 129,Jalan Tol,22.5,8,100,15976,1,0,Baik,2023-02-02,-6.148763,106.732101,-6.15948,106.721574,Cibubur,25000,14192
EVT-00744,2024-01-03 22:28:00,2024-01-04 01:22:00,Kendaraan Mogok,RD-0193,Jl. Proklamasi - Menteng,Moderate,174,1,1,15,0,Kecelakaan tabrakan belakang,Kecelakaan tabrakan belakang,Hujan Sedang,Jl. Segment 193,Jalan Kolektor,4.9,4,60,3576,0,1,Rusak Ringan,2022-07-05,-6.152353,106.802273,-6.136434,106.794513,Tangerang,0,4898
EVT-00745,2024-02-15 09:26:00,2024-02-15 13:17:00,Kemacetan Parah,RD-0104,Jl. HR Rasuna Said - Casablanca,Moderate,231,4,0,0,0,Festival jalanan,Pemasangan marka jalan,Hujan Ringan,Jl. Segment 104,Jalan Kolektor,3.1,4,60,3672,0,0,Cukup,2023-01-02,-6.197976,106.951912,-6.188277,106.932685,Depok,0,3016
EVT-00746,2024-02-07 03:59:00,2024-02-07 05:16:00,Banjir,RD-0112,Jl. Raden Saleh - Salemba,Major,77,2,1,42,0,Pemasangan marka jalan,Proyek perbaikan jalan,Cerah,Jl. Segment 112,Jalan Lingkungan,2.8,1,20,660,0,1,Baik,2023-04-13,-6.183708,106.924539,-6.190022,106.915338,Kuningan,0,803
EVT-00747,2024-03-16 10:13:00,2024-03-16 11:25:00,Protes/Unjuk Rasa,RD-0114,Jl. KS Tubun - Slipi,Moderate,72,3,1,18,0,Konvoi kendaraan resmi,Kecelakaan tunggal,Hujan Ringan,Jl. Segment 114,Jalan Lingkungan,1.5,2,40,1328,0,0,Baik,2023-01-05,-6.230329,106.87947,-6.24776,106.863401,Bekasi,0,1363
EVT-00748,2024-03-12 06:59:00,2024-03-12 08:27:00,Banjir,RD-0067,Jl. Kramat Raya - Senen,Critical,88,1,1,13,0,Konvoi kendaraan resmi,Perbaikan saluran air,Hujan Ringan,Jl. Segment 67,Jalan Arteri,6.3,4,50,6748,0,1,Rusak Ringan,2024-01-07,-6.156561,106.874324,-6.150339,106.893652,Kuningan,0,7047
EVT-00749,2024-02-22 16:17:00,2024-02-22 19:28:00,Jalan Ditutup,RD-0117,Jl. Gajah Mada - Mangga Dua,Major,191,1,1,36,0,Insiden struktur jalan,Konvoi kendaraan resmi,Hujan Lebat,Jl. Segment 117,Jalan Tol,7.6,8,120,13752,1,0,Rusak Ringan,2023-02-11,-6.298834,106.97801,-6.3158,106.975265,Senayan,7000,11547
EVT-00750,2024-02-01 17:07:00,2024-02-01 18:44:00,Banjir,RD-0100,Jl. Asia Afrika - Gelora Bung Karno,Moderate,97,1,0,0,0,Kecelakaan tabrakan belakang,Konvoi kendaraan resmi,Hujan Ringan,Jl. Segment 100,Jalan Kolektor,2.6,4,50,4304,0,0,Baik,2023-04-29,-6.118532,106.874538,-6.123287,106.888525,Menteng,0,8935
EVT-00751,2024-03-08 08:29:00,2024-03-08 10:02:00,Kecelakaan,RD-0009,Jl. Casablanca - Kampung Melayu,Critical,93,4,1,45,0,Kendaraan mogok di jalan,Festival jalanan,Cerah,Jl. Segment 9,Jalan Tol,18.9,8,80,13272,1,0,Baik,2022-07-26,-6.303765,106.787068,-6.298471,106.802574,Kelapa Gading,15000,12171
EVT-00752,2024-02-24 05:04:00,2024-02-24 08:40:00,Jalan Ditutup,RD-0185,Jl. Proklamasi - Menteng,Minor,216,2,1,7,0,Kendaraan mogok di jalan,Pemasangan marka jalan,Hujan Sedang,Jl. Segment 185,Jalan Lokal,2.7,1,40,427,0,1,Baik,2023-02-14,-6.226616,106.802094,-6.213522,106.80055,Slipi,0,677
EVT-00753,2024-01-22 18:35:00,2024-01-23 05:43:00,Acara Khusus,RD-0156,Jl. Gajah Mada - Mangga Dua,Major,668,1,1,13,0,Kecelakaan tunggal,Bahan berbahaya tumpah,Hujan Lebat,Jl. Segment 156,Jalan Kolektor,5.0,2,50,2136,0,1,Baik,2023-09-01,-6.221012,106.987461,-6.22253,106.97259,Kuningan,0,1888
EVT-00754,2024-02-03 12:22:00,2024-02-03 18:54:00,Banjir,RD-0182,Jl. Kramat Raya - Senen,Moderate,392,1,0,0,0,Curah hujan tinggi,Perbaikan saluran air,Cerah,Jl. Segment 182,Jalan Lingkungan,1.7,1,20,681,0,1,Rusak Berat,2024-01-31,-6.104177,106.76465,-6.103834,106.773412,PIK,0,1203
EVT-00755,2024-03-22 04:00:00,2024-03-22 12:25:00,Acara Khusus,RD-0017,Jl. Gajah Mada - Mangga Dua,Major,505,3,1,43,0,Kendaraan mogok di jalan,Kecelakaan tabrakan belakang,Hujan Sedang,Jl. Segment 17,Jalan Lingkungan,2.5,2,30,1450,0,0,Rusak Ringan,2022-07-18,-6.131182,106.871686,-6.120366,106.882082,Sunter,0,1785
EVT-00756,2024-01-27 22:25:00,2024-01-28 04:20:00,Jalan Ditutup,RD-0008,Jl. Satrio - Mega Kuningan,Moderate,355,3,0,0,0,Kendaraan terguling,Bahan berbahaya tumpah,Hujan Sedang,Jl. Segment 8,Jalan Lokal,2.1,2,30,828,0,1,Cukup,2022-08-01,-6.18944,106.825046,-6.18058,106.833229,PIK,0,900
